cliente_id;idade;profissao;estado;renda_mensal;data_cadastro;num_compras;valor_total_gasto;modelo_preferido;satisfacao_cliente;canal_aquisicao
304;28;Vendas;MG;7509,33;2024-06-23;2;576,08;Classic;5,0;Google Ads
305;38;Arquiteto;MG;14084,19;2024-10-21;1;322,18;Classic;5,0;Google Ads
306;29;Vendas;SP;8039,67;2024-01-25;2;682,32;Classic;5,0;YouTube
307;32;Arquiteto;SC;9994,87;2024-03-26;2;625,78;Runner;4,5;Google Ads
308;34;Engenheiro;RJ;10108,66;2024-01-30;2;538,13;Classic;3,5;Instagram
309;26;Jornalista;BA;5524,88;2024-02-18;1;332,86;Classic;5,0;Instagram
310;27;Designer;RJ;6795,38;2024-02-28;2;611,03;Classic;4,5;LinkedIn
311;28;Contador;BA;6990,21;2024-06-07;2;705,88;Classic;5,0;Instagram
312;33;Jornalista;DF;6565,83;2024-07-27;1;311,39;Classic;5,0;Facebook Ads
313;28;Desenvolvedor;SP;10216,57;2024-10-03;1;365,7;Runner;4,0;Instagram
314;32;Designer;SP;7526,12;2024-02-09;2;767,79;Runner;5,0;Instagram
315;30;Desenvolvedor;RJ;10023,17;2024-11-13;1;316,19;Classic;5,0;Indicação
316;27;Designer;SP;7905,04;2024-09-25;1;323,2;Runner;5,0;Instagram
317;42;Psicólogo;DF;10635,71;2024-06-09;1;269,2;Classic;5,0;Google Ads
318;30;Desenvolvedor;PR;9398,8;2024-02-25;1;341,69;Classic;5,0;Google Ads
319;32;Advogado;PR;13978,75;2024-01-27;4;1299,02;Runner;5,0;Outros
320;26;Desenvolvedor;RJ;7573,43;2024-07-05;2;571,51;Classic;4,5;Google Ads
321;22;Professor;PR;4777,16;2024-07-01;2;680,03;Runner;5,0;Instagram
322;30;Outros;SC;7045,91;2024-03-14;1;336,71;Slip-on;4,5;Facebook Ads
323;30;Consultor;RJ;12922,35;2024-02-19;2;735,11;Runner;4,0;Instagram
324;31;Arquiteto;RJ;11996,79;2024-10-03;1;293,11;Slip-on;4,0;Instagram
325;32;Advogado;RJ;9823,69;2024-08-01;1;349,55;Classic;5,0;Google Ads
326;26;Vendas;RJ;7062,81;2024-06-14;1;317,61;Classic;5,0;Facebook Ads
327;36;Gerente de Projetos;RS;13000,25;2024-05-29;2;541,18;Slip-on;5,0;Google Ads
328;31;Gerente de Projetos;MG;15199,5;2024-06-03;2;648,59;Slip-on;3,5;YouTube
329;30;Outros;RJ;8443,49;2024-08-09;1;307,25;Classic;5,0;YouTube
330;27;UX/UI Designer;DF;8014,47;2024-02-27;1;307,3;Classic;4,0;Google Ads
331;40;Jornalista;TO;7394,06;2024-02-25;1;306,45;Classic;3,5;SEO
332;28;Marketing;SP;9825,05;2024-10-08;2;567,99;Slip-on;4,0;Google Ads
333;29;Product Manager;MG;16153,57;2024-07-10;1;302,33;Runner;4,5;Instagram
334;24;Vendas;SP;7049,13;2024-04-15;1;293,4;Classic;4,5;Outros
335;31;Designer;SP;6620,58;2024-01-13;4;1403,2;Classic;4,5;Indicação
336;29;Analista de Dados;GO;9885,48;2024-08-14;2;605,3;Classic;4,5;LinkedIn
337;35;Advogado;MG;13667,0;2024-07-06;1;319,76;Runner;4,5;Indicação
338;25;UX/UI Designer;SP;7044,91;2024-05-10;1;339,13;Slip-on;5,0;Instagram
339;25;Marketing;DF;6885,87;2024-07-05;1;350,71;Classic;5,0;Google Ads
340;27;Analista de Dados;MG;10441,21;2024-01-13;2;608,4;Classic;4,5;Facebook Ads
341;30;Designer;SP;6866,1;2024-08-06;1;288,32;Classic;5,0;Instagram
342;29;Jornalista;SP;5844,34;2024-07-28;1;373,25;Classic;5,0;Instagram
343;31;Jornalista;SP;6627,47;2024-04-25;2;679,55;Classic;5,0;Facebook Ads
344;34;Médico;PA;22821,97;2024-11-26;1;274,23;Runner;4,0;Indicação
345;27;Designer;RJ;8272,98;2024-07-08;1;341,2;Classic;5,0;YouTube
346;34;Médico;RJ;18269,42;2024-07-10;1;275,37;Classic;4,5;Facebook Ads
347;27;Desenvolvedor;RS;9898,8;2024-01-06;2;660,13;Slip-on;5,0;Indicação
348;27;Product Manager;MA;10241,41;2024-10-14;1;307,21;Runner;4,5;Google Ads
349;27;Administrador;SP;9615,19;2024-04-06;3;867,45;Slip-on;4,0;Google Ads
350;26;Gerente de Projetos;SP;13225,59;2024-01-25;3;802,92;Classic;5,0;Indicação
351;27;Designer;SP;5907,48;2024-10-09;1;264,48;Runner;4,5;Facebook Ads
352;35;Engenheiro;ES;11818,2;2024-07-01;1;334,29;Slip-on;5,0;YouTube
353;34;Designer;RJ;7086,6;2024-09-09;1;312,89;Classic;4,0;Google Ads
354;29;Professor;RJ;7185,64;2024-03-31;3;1075,81;Runner;5,0;Facebook Ads
355;27;Desenvolvedor;GO;10816,42;2024-01-05;1;278,87;Classic;5,0;Google Ads
356;35;Psicólogo;PR;8646,08;2024-09-23;1;270,35;Runner;4,5;LinkedIn
357;34;Outros;SP;9790,65;2024-07-02;1;259,08;Runner;4,5;Google Ads
358;30;Designer;MG;7322,54;2024-11-30;1;313,33;Classic;5,0;Facebook Ads
359;26;Desenvolvedor;RJ;9114,53;2024-09-18;1;275,07;Runner;5,0;SEO
360;27;Designer;SP;7851,84;2024-02-27;2;594,4;Classic;4,5;Google Ads
361;31;Outros;MG;8194,23;2024-01-13;1;302,26;Runner;3,5;Indicação
362;31;Designer;PR;9741,6;2024-02-13;2;653,17;Classic;4,0;Facebook Ads
363;28;Arquiteto;RS;7281,67;2024-08-26;1;298,99;Slip-on;4,0;Google Ads
364;29;Publicitário;SP;7517,36;2024-09-27;1;345,75;Slip-on;5,0;LinkedIn
365;31;Consultor;RJ;15267,06;2024-05-25;1;343,16;Classic;5,0;Indicação
366;22;Outros;SP;4661,79;2024-04-02;3;970,31;Classic;4,5;Facebook Ads
367;30;Product Manager;SP;12916,79;2024-05-18;2;661,33;Classic;4,5;YouTube
368;34;Vendas;SP;7552,38;2024-09-03;1;334,12;Runner;5,0;Indicação
369;25;Outros;SP;6668,26;2024-06-23;1;351,8;Runner;4,0;Instagram
370;28;Advogado;SC;11234,44;2024-04-03;1;290,6;Runner;4,0;Google Ads
371;23;Contador;RO;5301,83;2024-03-04;1;307,42;Classic;4,5;Google Ads
372;34;Publicitário;AL;10586,28;2024-08-26;1;326,14;Slip-on;4,5;Facebook Ads
373;32;Designer;CE;7765,59;2024-03-03;1;339,51;Runner;4,5;Google Ads
374;33;Médico;SP;19065,55;2024-12-14;1;292,39;Classic;5,0;YouTube
375;32;Publicitário;RJ;9714,27;2024-10-01;1;286,61;Slip-on;4,5;Indicação
376;27;Marketing;SP;6571,5;2024-12-21;1;329,18;Classic;5,0;Facebook Ads
377;27;Product Manager;SP;10882,83;2024-02-07;1;362,72;Runner;5,0;Facebook Ads
378;25;Jornalista;RJ;5678,18;2024-10-26;1;343,94;Slip-on;5,0;SEO
379;31;UX/UI Designer;BA;8360,77;2024-06-29;2;631,35;Runner;5,0;Instagram
380;31;Desenvolvedor;RJ;9422,87;2024-12-06;1;299,38;Classic;5,0;Outros
381;27;Designer;SC;6383,68;2024-10-06;1;273,38;Classic;5,0;Google Ads
382;25;Engenheiro;RN;11237,69;2024-11-11;1;291,63;Classic;4,5;LinkedIn
383;27;Consultor;RS;10791,8;2024-09-02;1;357,92;Classic;5,0;Facebook Ads
384;29;Médico;SP;17348,83;2024-07-19;1;376,73;Classic;5,0;Indicação
385;32;Analista de Dados;RS;13098,09;2024-07-12;1;365,67;Runner;4,5;Google Ads
386;25;Gerente de Projetos;SP;12586,34;2024-11-27;1;391,7;Runner;5,0;Outros
387;30;Product Manager;GO;15279,95;2024-10-20;1;267,32;Classic;5,0;Indicação
388;30;Desenvolvedor;SC;9401,25;2024-03-27;2;576,26;Classic;5,0;LinkedIn
389;31;Desenvolvedor;RJ;11679,63;2024-07-24;1;291,88;Classic;4,5;Google Ads
390;29;Administrador;PI;8489,72;2024-07-19;1;344,91;Runner;5,0;Google Ads
391;28;Vendas;SP;5497,0;2024-02-23;2;704,74;Slip-on;5,0;SEO
392;27;Product Manager;RJ;14453,15;2024-11-21;1;333,25;Runner;5,0;Google Ads
393;30;Designer;DF;7571,94;2024-10-01;1;314,68;Classic;4,5;Facebook Ads
394;30;Administrador;SP;6945,34;2024-10-24;1;293,07;Classic;5,0;Indicação
395;34;Outros;RJ;6350,1;2024-09-23;1;321,37;Classic;5,0;Facebook Ads
396;27;Gerente de Projetos;CE;12772,6;2024-02-21;2;643,31;Classic;4,0;Indicação
397;30;Marketing;ES;6524,26;2024-03-28;3;1176,82;Classic;5,0;Indicação
398;37;Arquiteto;SP;10716,93;2024-08-02;2;627,08;Classic;5,0;Instagram
399;24;Designer;SP;6618,05;2024-07-26;1;391,88;Classic;5,0;Google Ads
400;30;Gerente de Projetos;RJ;11482,45;2024-11-15;1;375,49;Slip-on;4,0;Instagram
401;30;UX/UI Designer;RJ;8357,99;2024-01-01;1;309,32;Runner;5,0;Google Ads
402;23;Marketing;SP;5647,21;2024-10-18;1;290,92;Slip-on;4,5;Facebook Ads
403;25;Desenvolvedor;RJ;9331,64;2024-01-17;2;613,73;Classic;4,5;Facebook Ads
404;33;Professor;RJ;6502,78;2024-09-11;2;626,08;Slip-on;4,0;Indicação
405;23;Marketing;MG;7174,32;2024-12-22;1;335,26;Runner;5,0;Facebook Ads
406;35;Desenvolvedor;SP;11972,08;2024-04-26;1;329,91;Classic;5,0;LinkedIn
407;28;Designer;RJ;5839,32;2024-01-11;3;969,42;Runner;5,0;SEO
408;31;Psicólogo;RS;7130,06;2024-05-23;2;579,62;Classic;4,5;Google Ads
409;34;Contador;DF;7773,59;2024-11-25;1;321,5;Classic;4,0;Indicação
410;26;Gerente de Projetos;RJ;12642,25;2024-12-14;1;335,78;Classic;4,5;Google Ads
411;24;UX/UI Designer;MG;9013,85;2024-11-11;1;314,45;Runner;5,0;LinkedIn
412;29;Vendas;SP;7355,76;2024-07-18;1;268,0;Classic;4,0;Instagram
413;26;Marketing;AP;8234,95;2024-01-25;1;317,83;Classic;3,5;Indicação
414;31;Marketing;MG;8323,78;2024-08-07;1;272,17;Slip-on;5,0;Indicação
415;27;Marketing;SP;6295,74;2024-04-27;2;607,88;Classic;4,5;SEO
416;28;Consultor;RS;14650,31;2024-11-04;1;383,42;Classic;5,0;Indicação
417;30;Desenvolvedor;SP;11781,16;2024-08-07;1;354,14;Runner;5,0;Google Ads
418;31;Desenvolvedor;RJ;10775,17;2024-11-28;1;301,97;Runner;5,0;Outros
419;22;Publicitário;MG;6478,46;2024-03-25;4;1160,44;Runner;4,5;Facebook Ads
420;28;Gerente de Projetos;MG;9599,95;2024-11-08;1;291,37;Classic;5,0;Facebook Ads
421;29;Desenvolvedor;PR;9189,47;2024-09-01;1;368,19;Runner;4,5;Google Ads
422;27;Vendas;RS;6721,59;2024-01-25;1;343,3;Classic;4,0;Facebook Ads
423;25;Desenvolvedor;MG;7058,83;2024-01-19;2;646,88;Classic;5,0;Google Ads
424;23;Administrador;MG;8194,27;2024-08-13;1;360,63;Classic;4,5;Facebook Ads
425;26;Designer;DF;6643,89;2024-12-10;1;328,03;Runner;4,0;Google Ads
426;26;Analista de Dados;SP;8729,02;2024-08-31;1;326,91;Slip-on;4,5;Facebook Ads
427;27;Product Manager;MG;14672,62;2024-09-17;1;351,84;Slip-on;5,0;Indicação
428;27;Engenheiro;SP;9219,49;2024-01-09;1;302,67;Classic;4,5;Facebook Ads
429;28;Professor;SP;6331,36;2024-09-02;1;327,36;Runner;5,0;Facebook Ads
430;33;Psicólogo;PR;9544,18;2024-08-23;1;324,0;Classic;5,0;Indicação
431;28;Desenvolvedor;SP;8863,21;2024-11-20;1;301,87;Classic;5,0;LinkedIn
432;28;Jornalista;CE;6665,69;2024-12-23;1;298,56;Slip-on;4,5;SEO
433;24;Gerente de Projetos;RJ;10407,73;2024-06-21;2;752,11;Classic;5,0;LinkedIn
434;31;Product Manager;MG;15899,73;2024-01-26;1;280,71;Classic;3,5;Facebook Ads
435;24;Arquiteto;SP;9869,07;2024-06-27;3;990,78;Classic;5,0;Indicação
436;31;Designer;PE;6783,57;2024-04-13;2;691,34;Classic;4,0;SEO
437;31;Consultor;RJ;14134,1;2024-07-05;1;342,62;Runner;5,0;Google Ads
438;34;Arquiteto;PR;9971,95;2024-09-29;1;299,09;Classic;4,5;Google Ads
439;27;Administrador;SP;8515,15;2024-07-08;2;647,5;Classic;4,0;Google Ads
440;29;Outros;RJ;6576,17;2024-12-14;1;343,95;Classic;4,5;Google Ads
441;42;Designer;SP;11106,39;2024-02-25;2;632,73;Runner;5,0;YouTube
442;31;Desenvolvedor;SP;8255,01;2024-05-11;1;314,81;Slip-on;4,5;LinkedIn
443;27;Desenvolvedor;SP;9094,22;2024-07-03;1;330,7;Classic;5,0;SEO
444;32;Engenheiro;SC;10528,51;2024-01-01;1;316,26;Classic;5,0;Indicação
445;25;Desenvolvedor;AM;7789,1;2024-03-27;2;624,61;Classic;4,5;Indicação
446;31;Advogado;PE;12601,6;2024-06-30;1;347,28;Slip-on;4,5;Outros
447;32;Designer;MG;10193,57;2024-02-21;3;918,43;Slip-on;4,5;Outros
448;25;Desenvolvedor;CE;7091,76;2024-11-23;1;285,63;Classic;4,0;Instagram
449;27;Marketing;RJ;9185,61;2024-07-30;2;697,87;Runner;4,5;Indicação
450;44;Product Manager;PR;23025,45;2024-10-04;1;294,91;Classic;5,0;Google Ads
451;35;Desenvolvedor;SP;11472,81;2024-10-03;2;632,18;Classic;4,5;SEO
452;37;Professor;GO;9305,84;2024-06-29;1;298,48;Classic;4,5;Google Ads
453;31;Designer;SP;8066,33;2024-11-21;1;327,37;Classic;4,5;SEO
454;26;Designer;AL;6058,63;2024-11-30;2;566,45;Classic;4,5;LinkedIn
455;25;Jornalista;SP;6453,14;2024-04-28;1;340,35;Runner;5,0;Instagram
456;29;Jornalista;GO;6430,37;2024-02-12;1;298,58;Runner;4,5;Google Ads
457;30;Advogado;RJ;8964,49;2024-03-14;3;1030,7;Slip-on;5,0;Instagram
458;32;Publicitário;SP;8771,99;2024-05-09;1;320,88;Classic;4,5;Google Ads
459;30;Administrador;SC;7890,59;2024-04-26;1;266,98;Classic;4,0;LinkedIn
460;22;Analista de Dados;SP;7811,95;2024-12-02;1;336,74;Runner;4,5;Facebook Ads
461;27;Desenvolvedor;PE;10491,56;2024-07-30;2;603,17;Runner;4,5;Outros
462;32;Gerente de Projetos;PE;9980,12;2024-03-19;2;643,62;Classic;4,5;Indicação
463;27;Gerente de Projetos;GO;9488,79;2024-10-24;1;302,69;Classic;5,0;SEO
464;34;Outros;DF;8387,27;2024-02-15;2;753,56;Classic;4,0;Facebook Ads
465;31;Vendas;SC;6927,72;2024-05-27;1;350,62;Classic;4,5;Indicação
466;29;Designer;TO;8427,06;2024-01-02;2;696,9;Classic;5,0;Facebook Ads
467;28;Desenvolvedor;SP;7416,37;2024-03-06;1;301,83;Classic;4,0;Indicação
468;34;Outros;MG;8766,3;2024-04-09;1;334,74;Classic;4,5;Google Ads
469;25;Contador;RS;6258,93;2024-03-11;2;626,13;Slip-on;4,0;Facebook Ads
470;31;Product Manager;GO;16566,26;2024-06-29;1;316,71;Classic;3,5;Facebook Ads
471;30;Administrador;PR;8192,47;2024-01-14;1;321,61;Classic;4,5;SEO
472;25;Advogado;GO;9370,23;2024-12-24;1;287,87;Runner;5,0;Indicação
473;36;Jornalista;RS;5958,48;2024-11-02;1;268,05;Classic;4,5;Google Ads
474;32;Advogado;SP;12928,71;2024-12-27;1;335,02;Classic;5,0;Facebook Ads
475;37;Médico;MG;19664,42;2024-10-20;1;312,16;Slip-on;3,5;Instagram
476;32;Analista de Dados;SP;14007,05;2024-09-04;1;302,73;Classic;5,0;SEO
477;28;Administrador;SP;7078,17;2024-06-28;1;365,82;Runner;4,5;Facebook Ads
478;28;Publicitário;MG;9704,51;2024-09-14;1;288,7;Classic;5,0;Instagram
479;27;Product Manager;SP;12508,84;2024-12-08;1;401,46;Slip-on;5,0;Indicação
480;27;Consultor;RJ;12138,16;2024-10-05;1;271,4;Classic;4,0;Google Ads
481;29;Designer;SP;6979,3;2024-09-15;2;662,61;Classic;3,5;Outros
482;28;Gerente de Projetos;SP;12442,97;2024-10-08;2;564,41;Runner;5,0;Google Ads
483;29;Designer;PR;6812,44;2024-06-26;2;667,66;Classic;4,5;Indicação
484;25;Marketing;SP;8035,28;2024-05-30;1;299,49;Slip-on;4,5;Google Ads
485;26;Psicólogo;RJ;6691,14;2024-11-04;1;274,17;Classic;3,5;Instagram
486;28;Consultor;RS;10315,88;2024-08-13;2;755,21;Classic;5,0;Facebook Ads
487;27;Publicitário;SC;9384,09;2024-03-14;1;289,78;Classic;4,5;Google Ads
488;38;Médico;SP;20212,13;2024-08-02;1;347,55;Slip-on;4,0;LinkedIn
489;26;Product Manager;SC;12321,41;2024-09-11;1;327,97;Classic;4,5;Instagram
490;26;Marketing;RJ;5974,9;2024-06-22;2;598,8;Runner;4,5;Indicação
491;28;Analista de Dados;SP;11240,89;2024-09-03;2;684,05;Classic;4,5;YouTube
492;29;Marketing;MG;9084,06;2024-01-27;2;630,81;Slip-on;5,0;Google Ads
493;35;Vendas;SP;8383,9;2024-11-07;1;338,63;Classic;4,0;SEO
494;27;Marketing;MG;9050,37;2024-02-14;1;279,83;Runner;4,5;Google Ads
495;26;Product Manager;PB;12007,91;2024-09-22;1;281,92;Classic;4,5;Facebook Ads
496;32;Analista de Dados;SP;13946,9;2024-03-18;1;256,43;Runner;4,0;Instagram
497;30;Vendas;SP;8223,08;2024-06-09;1;339,44;Runner;5,0;Facebook Ads
498;29;Professor;DF;6429,21;2024-04-01;3;1101,73;Classic;4,5;Outros
499;25;UX/UI Designer;SP;7046,28;2024-12-18;2;578,85;Classic;4,0;Facebook Ads
500;29;Designer;SP;6140,56;2024-07-02;3;1058,91;Runner;5,0;Google Ads
501;33;Outros;SP;6552,59;2024-02-11;3;952,6;Classic;5,0;Indicação
502;26;Administrador;SE;6621,36;2024-02-08;2;646,83;Slip-on;4,5;Indicação
503;26;UX/UI Designer;PR;8169,83;2024-02-26;2;625,09;Runner;3,5;YouTube
504;23;Designer;SP;5914,0;2024-08-01;2;646,35;Classic;5,0;Google Ads
505;25;Designer;SP;6866,8;2024-01-27;2;728,28;Classic;4,5;LinkedIn
506;31;Marketing;SP;7692,06;2024-07-19;1;400,63;Classic;4,5;YouTube
507;39;Vendas;SP;9057,16;2024-05-29;1;275,08;Classic;5,0;Google Ads
508;32;Desenvolvedor;AL;11885,14;2024-10-24;1;361,2;Classic;5,0;Outros
509;26;Arquiteto;PR;9094,18;2024-04-28;1;355,84;Classic;4,5;Indicação
510;33;Marketing;SP;11014,16;2024-12-07;2;538,59;Classic;5,0;Instagram
511;25;Product Manager;SP;10881,26;2024-11-20;1;281,18;Classic;5,0;YouTube
512;28;Vendas;SP;7575,3;2024-10-17;1;343,62;Slip-on;5,0;Facebook Ads
513;31;Product Manager;SP;16295,08;2024-09-05;2;561,73;Slip-on;4,5;Google Ads
514;34;Advogado;RR;14343,19;2024-04-12;3;930,04;Runner;5,0;Google Ads
515;32;UX/UI Designer;SP;9412,75;2024-01-05;2;645,03;Classic;5,0;Facebook Ads
516;23;Vendas;SP;7133,61;2024-01-20;1;301,05;Classic;5,0;YouTube
517;32;Desenvolvedor;DF;12382,92;2024-08-01;1;290,01;Classic;5,0;Facebook Ads
518;33;Designer;GO;6791,63;2024-10-19;1;309,12;Classic;5,0;SEO
519;26;Desenvolvedor;SP;10843,63;2024-12-15;1;329,01;Classic;4,0;Indicação
520;31;Product Manager;RS;12884,62;2024-01-07;1;296,43;Slip-on;5,0;SEO
521;32;Desenvolvedor;SC;9642,7;2024-05-04;1;317,01;Runner;5,0;Indicação
522;45;Desenvolvedor;SP;13653,69;2024-04-11;3;912,83;Runner;5,0;Google Ads
523;31;Outros;ES;7218,52;2024-07-09;1;368,66;Classic;4,0;Facebook Ads
524;29;Médico;RS;16057,88;2024-03-25;1;357,24;Classic;4,5;Indicação
525;31;Publicitário;SP;7911,71;2024-09-10;1;260,99;Classic;5,0;Outros
526;42;Analista de Dados;PE;15878,74;2024-03-30;1;339,46;Slip-on;4,5;Instagram
527;26;Desenvolvedor;ES;10595,77;2024-09-04;1;351,53;Classic;4,5;Google Ads
528;32;Gerente de Projetos;SP;10818,8;2024-02-06;1;355,56;Classic;3,5;Instagram
529;34;Product Manager;RJ;16736,16;2024-08-03;3;913,04;Runner;5,0;Indicação
530;35;Arquiteto;SP;11928,09;2024-11-17;1;390,34;Runner;4,0;Google Ads
531;33;UX/UI Designer;RS;11073,8;2024-03-22;2;598,34;Slip-on;4,5;Indicação
532;27;Outros;SP;6931,74;2024-09-15;1;280,17;Classic;5,0;Google Ads
533;25;Jornalista;MG;6279,46;2024-01-16;2;653,46;Runner;4,5;SEO
534;29;Professor;MS;5437,49;2024-03-15;1;297,62;Runner;4,5;LinkedIn
535;27;Engenheiro;SP;11361,79;2024-05-11;2;640,79;Classic;4,5;Google Ads
536;34;Product Manager;MG;16114,66;2024-03-23;2;542,16;Runner;4,0;Google Ads
537;26;Médico;GO;15095,15;2024-06-17;1;283,71;Classic;3,5;Google Ads
538;26;Vendas;MG;5378,43;2024-02-18;1;354,19;Slip-on;5,0;Indicação
539;26;Advogado;SP;11034,54;2024-08-16;2;639,32;Classic;4,0;Instagram
540;25;Vendas;PB;7658,5;2024-12-27;1;276,55;Classic;5,0;Indicação
541;32;Designer;PR;6402,59;2024-12-14;1;295,22;Slip-on;5,0;Outros
542;35;Designer;SP;9208,8;2024-09-11;1;297,78;Classic;4,5;Indicação
543;26;Desenvolvedor;SC;9762,59;2024-03-09;3;1026,37;Classic;4,0;Facebook Ads
544;33;Marketing;SP;8429,26;2024-03-02;1;339,95;Slip-on;4,0;Google Ads
545;23;Desenvolvedor;RS;9298,27;2024-02-16;3;1040,93;Classic;5,0;Indicação
546;26;Marketing;RS;6022,86;2024-02-24;1;290,74;Slip-on;4,5;Facebook Ads
547;35;Advogado;PR;10815,46;2024-12-19;1;269,17;Classic;5,0;Google Ads
548;26;Publicitário;SP;7592,29;2024-11-08;2;620,47;Runner;4,5;Google Ads
549;31;Outros;RS;7204,94;2024-03-23;2;552,66;Runner;4,5;Indicação
550;26;Advogado;RS;8392,89;2024-05-12;1;290,72;Runner;5,0;Google Ads
551;29;Desenvolvedor;PR;7881,27;2024-10-08;1;368,14;Classic;5,0;LinkedIn
552;33;Vendas;PR;8132,8;2024-03-12;2;542,26;Classic;5,0;Instagram
553;29;Médico;RS;20988,81;2024-04-13;1;332,5;Runner;4,5;Google Ads
554;28;Médico;PR;16504,7;2024-08-17;1;302,61;Classic;5,0;Indicação
555;28;Product Manager;MA;16771,75;2024-04-30;2;724,1;Runner;5,0;Google Ads
556;27;Designer;AP;6853,45;2024-12-21;2;752,77;Runner;3,5;Google Ads
557;37;Marketing;SP;10959,45;2024-08-30;1;290,76;Runner;4,0;Google Ads
558;33;Gerente de Projetos;SP;13779,79;2024-12-11;1;311,53;Classic;5,0;Google Ads
559;29;Desenvolvedor;SP;10816,38;2024-06-16;1;318,19;Classic;4,5;Outros
560;25;Outros;SP;6502,33;2024-08-03;3;895,52;Slip-on;4,5;Instagram
561;27;Publicitário;SP;6119,69;2024-04-10;2;567,12;Classic;4,5;Google Ads
562;31;Analista de Dados;SC;11072,89;2024-11-18;1;317,52;Runner;4,0;Outros
563;29;Desenvolvedor;RS;8821,23;2024-06-23;1;365,2;Classic;5,0;YouTube
564;29;Arquiteto;GO;8335,82;2024-07-23;2;656,87;Classic;4,5;YouTube
565;25;Publicitário;SP;7780,98;2024-01-15;1;319,69;Runner;5,0;Google Ads
566;35;Gerente de Projetos;SP;13179,02;2024-01-29;2;579,75;Runner;5,0;Instagram
567;38;Analista de Dados;RJ;15313,51;2024-12-24;1;341,11;Classic;5,0;Instagram
568;37;Publicitário;MT;11939,73;2024-04-29;1;285,68;Classic;5,0;Facebook Ads
569;26;Vendas;SP;5052,64;2024-09-28;2;561,08;Classic;5,0;Facebook Ads
570;27;Designer;MG;6462,64;2024-06-01;1;310,91;Classic;5,0;Facebook Ads
571;30;Designer;SC;6175,39;2024-01-26;3;959,66;Runner;4,5;Google Ads
572;27;Designer;MG;6319,4;2024-01-24;3;1076,34;Slip-on;4,5;Facebook Ads
573;32;Consultor;AP;12411,89;2024-12-27;1;274,93;Classic;5,0;YouTube
574;30;Publicitário;SP;8807,21;2024-04-10;1;337,3;Classic;5,0;Indicação
575;31;Desenvolvedor;BA;10696,23;2024-07-12;1;379,16;Classic;4,5;Instagram
576;30;Outros;MG;7383,75;2024-06-29;2;674,39;Classic;5,0;Outros
577;31;Analista de Dados;MT;8580,17;2024-05-30;1;302,25;Classic;5,0;Google Ads
578;25;Desenvolvedor;RS;7031,66;2024-02-12;1;324,45;Slip-on;5,0;Facebook Ads
579;32;Analista de Dados;MG;9311,72;2024-05-21;1;372,53;Classic;4,0;Google Ads
580;31;Consultor;DF;16468,25;2024-07-21;1;317,34;Classic;5,0;Indicação
581;22;Engenheiro;MG;8051,39;2024-04-25;3;880,19;Classic;4,0;Instagram
582;25;Marketing;RJ;8304,94;2024-10-31;1;331,11;Classic;5,0;Facebook Ads
583;28;Advogado;RJ;8079,64;2024-02-22;1;389,43;Classic;5,0;LinkedIn
584;30;Designer;RJ;9131,25;2024-08-27;1;310,81;Runner;4,5;Google Ads
585;32;Analista de Dados;RJ;9633,31;2024-06-21;2;632,54;Classic;4,0;Facebook Ads
586;23;Marketing;MG;7302,43;2024-07-31;2;794,87;Classic;4,5;Google Ads
587;28;Professor;SP;7384,51;2024-09-07;1;327,32;Slip-on;4,0;Instagram
588;30;Consultor;SP;12425,88;2024-04-20;2;697,37;Classic;4,0;Facebook Ads
589;28;Desenvolvedor;SP;9892,54;2024-10-24;1;286,37;Slip-on;4,5;YouTube
590;35;Marketing;SP;10576,74;2024-10-28;1;310,45;Runner;4,0;Instagram
591;29;Desenvolvedor;RJ;10477,19;2024-09-29;2;676,66;Classic;4,5;Google Ads
592;30;Product Manager;SP;15766,54;2024-04-24;2;639,73;Classic;4,0;Outros
593;28;Vendas;SP;5354,84;2024-01-11;2;598,56;Classic;4,0;Facebook Ads
594;32;Professor;PR;5674,12;2024-06-28;2;696,75;Classic;4,5;Outros
595;30;Publicitário;SP;8525,78;2024-05-07;1;346,11;Classic;5,0;LinkedIn
596;27;Designer;BA;8633,24;2024-05-09;1;326,27;Classic;4,0;Instagram
597;34;Arquiteto;SP;12880,46;2024-09-26;1;297,23;Runner;5,0;YouTube
598;30;Analista de Dados;SP;9556,45;2024-11-22;1;346,17;Classic;5,0;Google Ads
599;28;Jornalista;PR;7059,5;2024-08-25;1;305,98;Slip-on;5,0;YouTube
600;26;Engenheiro;SP;12175,47;2024-06-14;1;322,16;Classic;4,5;Google Ads
601;25;Product Manager;PE;14249,57;2024-04-12;2;714,5;Classic;4,0;Facebook Ads
602;28;Desenvolvedor;AL;10964,43;2024-04-05;2;620,38;Classic;4,5;Google Ads
603;30;Arquiteto;RJ;11750,34;2024-08-08;1;275,06;Runner;3,5;Instagram
604;29;Outros;RJ;5589,7;2024-02-23;2;522,81;Classic;4,5;Indicação
605;24;Publicitário;SP;7758,26;2024-04-22;1;372,42;Classic;5,0;Google Ads
606;29;Desenvolvedor;MS;11263,83;2024-06-08;2;740,01;Runner;5,0;Instagram
607;25;Analista de Dados;SP;9866,22;2024-03-22;1;346,3;Classic;4,5;Instagram
608;34;Designer;SP;6875,58;2024-11-22;1;327,52;Classic;4,5;Google Ads
609;26;Psicólogo;SP;5191,4;2024-10-06;1;305,33;Runner;5,0;YouTube
